time_in_bed,time_asleep,wakeup_number,hrv,sleep_score
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
443,443,0,0,60
423,386,7,56,90
423,386,7,56,90
1,386,6,56,85
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
443,443,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
434,434,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
448,448,0,0,60
423,386,7,51,76
343,343,0,0,60
437,437,0,0,60
137,137,0,76,60
137,137,0,76,60
137,137,0,76,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
463,406,13,60,82
463,406,13,60,82
75,406,12,60,77
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
427,427,0,0,60
463,406,13,54,79
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
352,352,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
399,399,0,0,60
250,250,0,118,60
442,773,25,0,70
442,773,25,0,70
112,349,13,59,67
356,356,0,0,60
442,349,14,57,65
429,429,0,0,60
424,424,11,58,85
440,440,0,0,60
1,401,16,85,67
1,401,16,85,67
4,424,10,60,83
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
87,56,8,69,60
87,56,8,69,60
0,457,23,56,63
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
424,424,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
410,410,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
450,450,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
472,472,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
12,12,0,0,60
480,396,10,59,87
480,396,10,59,87
166,396,9,59,83
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
12,12,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
425,425,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
382,382,0,0,60
480,396,10,55,77
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
446,446,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
465,387,13,53,73
458,458,0,0,60
458,458,0,0,60
432,432,0,0,60
458,458,0,0,60
470,470,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
465,387,13,58,79
465,387,13,58,79
70,387,12,58,74
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
466,392,13,60,80
466,392,13,60,80
18,392,12,60,74
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
431,431,0,0,60
466,392,13,56,75
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
471,471,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
472,472,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
462,375,12,58,79
462,375,12,58,79
146,375,11,58,75
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
476,476,0,0,60
424,424,0,0,60
462,375,12,54,69
418,418,0,0,60
134,134,0,73,60
134,134,0,73,60
134,134,0,73,60
0,321,6,0,74
7,321,6,0,74
7,7,0,71,60
493,493,0,0,60
403,403,0,0,60
403,403,0,0,60
425,425,0,0,60
398,398,10,52,82
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
110,77,4,68,60
110,77,4,70,60
172,398,9,55,84
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
511,356,23,58,60
511,356,23,58,60
103,356,22,58,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
411,411,0,0,60
511,356,23,55,63
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
392,392,0,0,60
463,356,13,58,74
463,356,13,58,74
109,356,12,59,70
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
392,392,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
394,394,0,0,60
82,82,0,0,60
463,356,13,55,68
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
415,415,0,0,60
2,2,0,0,60
2,2,0,0,60
2,2,0,0,60
2,2,0,0,60
2,2,0,0,60
445,344,18,54,69
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
167,344,18,61,60
445,344,18,61,61
50,344,17,61,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
440,371,11,57,80
440,371,11,57,80
258,371,10,57,79
428,428,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
27,27,0,0,60
440,371,11,53,72
404,404,0,0,60
472,381,17,58,70
469,381,17,62,70
472,381,17,62,70
1,381,16,62,64
490,434,15,54,83
503,434,15,54,83
74,434,14,54,78
447,447,0,0,60
503,434,15,52,80
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
426,426,0,0,60
448,377,17,52,73
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
448,377,17,56,69
448,377,17,56,69
91,377,16,56,65
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
465,465,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
465,465,0,0,60
393,393,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
453,390,11,55,77
453,390,11,58,83
453,390,11,58,83
152,390,10,58,80
522,433,16,53,81
522,433,16,53,81
153,433,15,53,77
470,470,0,0,60
447,447,0,0,60
522,433,16,51,76
449,449,0,0,60
445,371,12,54,70
424,371,12,57,77
445,371,12,57,78
67,371,11,57,73
455,455,0,0,60
455,455,0,0,60
424,424,0,0,60
470,419,10,55,79
467,419,10,57,90
470,419,10,58,90
9,419,9,58,84
381,332,11,57,72
393,332,11,58,72
2,332,10,57,68
392,392,0,0,60
14,14,0,0,60
393,332,11,56,68
395,395,0,0,60
513,1,1,70,60
513,1,1,70,60
513,513,0,60,60
464,464,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
238,238,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
425,425,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
429,385,11,56,82
429,385,11,56,82
1,386,11,56,75
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
512,512,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
435,368,8,58,85
435,368,8,58,85
161,368,7,58,83
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
453,453,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
421,421,0,0,60
433,433,0,0,60
503,503,0,0,60
435,368,8,54,67
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
441,441,0,0,60
485,485,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
467,415,12,55,78
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
467,751,19,0,82
467,751,19,0,82
84,415,11,58,81
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
417,417,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
426,426,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
375,375,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
451,451,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
422,422,0,0,60
421,421,0,0,60
13,13,0,0,60
13,13,0,0,60
13,13,0,0,60
13,13,0,0,60
13,13,0,0,60
372,372,10,53,78
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
71,262,10,61,60
71,262,10,61,60
74,372,9,59,78
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
498,498,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
149,91,5,74,60
149,91,5,69,60
69,317,11,60,64
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
470,470,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
458,458,0,0,60
410,410,0,0,60
473,473,0,0,60
317,317,12,53,69
391,391,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
36,36,0,0,60
468,382,15,57,73
468,382,15,61,74
468,382,15,61,74
67,382,14,61,69
470,470,0,0,60
464,464,0,0,60
422,422,0,0,60
474,169,4,0,61
474,169,4,0,61
474,474,0,69,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
252,199,5,72,60
252,199,5,72,60
89,368,8,57,79
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
468,468,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
565,565,0,0,60
421,421,0,0,60
125,125,0,0,60
368,368,9,53,77
431,431,0,0,60
470,470,0,0,60
495,327,11,54,58
495,643,21,0,79
495,643,21,0,79
77,327,10,59,68
451,451,0,0,60
470,470,0,0,60
410,410,0,0,60
411,411,0,0,60
338,338,13,55,72
73,22,3,68,60
73,22,3,68,60
41,338,12,60,66
426,600,16,0,88
426,600,16,0,88
53,328,9,63,70
420,420,0,0,60
378,378,0,0,60
96,96,0,0,60
426,328,10,59,58
417,417,0,0,60
203,203,0,0,60
398,398,13,56,82
177,323,13,72,63
177,323,13,72,63
108,398,12,60,77
461,461,0,0,60
383,383,0,0,60
421,421,0,0,60
332,332,12,61,71
218,135,6,106,60
218,135,6,106,60
5,332,11,69,66
373,672,20,0,79
486,672,20,0,81
0,355,12,80,68
470,470,0,0,60
329,329,0,0,60
486,355,13,73,63
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
510,510,0,0,60
505,505,0,0,60
378,378,14,63,79
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
134,61,7,84,60
155,61,7,84,60
2,378,13,67,70
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
454,454,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
460,460,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
450,450,0,0,60
540,540,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
17,17,0,0,60
389,345,7,62,69
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
389,345,7,69,82
389,345,7,69,82
211,345,6,69,82
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
448,375,15,62,72
468,375,15,62,73
84,375,14,62,68
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
100,100,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
426,426,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
479,479,0,0,60
433,433,0,0,60
540,540,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
471,471,0,0,60
468,375,15,57,71
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
425,425,0,0,60
540,540,0,0,60
0,0,0,0,60
0,0,0,0,60
0,0,0,0,60
0,0,0,0,60
0,0,0,0,60
461,379,9,60,68
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
461,379,9,64,85
461,379,9,64,85
35,379,8,64,80
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
460,460,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
510,510,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
470,470,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
434,434,0,0,60
508,508,0,0,60
472,405,8,58,76
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
472,880,21,0,78
472,880,21,0,78
81,405,7,60,87
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
447,447,0,0,60
0,0,0,94,60
1,1,0,94,60
37,475,12,61,88
470,470,0,0,60
356,356,0,0,60
475,475,13,59,85
412,412,0,0,60
548,407,17,57,70
548,407,17,60,75
548,407,17,61,75
41,407,16,60,69
441,441,0,0,60
470,470,0,0,60
447,447,0,0,60
424,424,0,0,60
480,393,14,59,71
480,393,14,62,78
480,393,14,62,78
164,393,13,62,75
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
495,364,16,63,69
983,364,16,63,78
29,364,15,63,64
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
420,420,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
484,484,0,0,60
426,426,0,0,60
501,501,0,0,60
983,364,16,60,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
431,431,0,0,60
487,487,0,0,60
904,363,12,57,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
445,363,12,60,76
904,363,12,60,84
156,363,11,60,74
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
465,465,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
466,466,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
467,467,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
413,413,0,0,60
400,400,0,0,60
468,340,16,59,64
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
468,340,16,61,65
468,340,16,61,65
62,340,15,61,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
9,9,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
396,306,9,65,72
396,306,9,65,72
92,306,8,65,69
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
22,22,0,0,60
